"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"OTTR","Otter Tail Corporation","52.47","$2.09B","n/a","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ottr",
"OUT","OUTFRONT Media Inc.","26.42","$3.74B","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/out",
"OTLK","Outlook Therapeutics, Inc.","2.04","$45.08M","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/otlk",
"OTLKW","Outlook Therapeutics, Inc.","0.152","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/otlkw",
"OSG","Overseas Shipholding Group, Inc.","1.65","$140.73M","2015","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/osg",
"OSTK","Overstock.com, Inc.","10.33","$364.4M","2002","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/ostk",
"OVID","Ovid Therapeutics Inc.","1.78","$68.87M","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ovid",
"OMI","Owens & Minor, Inc.","2.93","$184.4M","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/omi",
"OC","Owens Corning Inc","48.58","$5.27B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/oc",
"OI","Owens-Illinois, Inc.","17.28","$2.68B","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/oi",
"OXBR","Oxbridge Re Holdings Limited","1.18","$6.77M","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/oxbr",
"OXBRW","Oxbridge Re Holdings Limited","0.021","n/a","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/oxbrw",
"OXFD","Oxford Immunotec Global PLC","14.69","$391.09M","2013","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/oxfd",
"OXM","Oxford Industries, Inc.","75.96","$1.29B","n/a","Consumer Non-Durables","Apparel","https://www.nasdaq.com/symbol/oxm",
"OXLC","Oxford Lane Capital Corp.","10.46","$445.05M","2011","n/a","n/a","https://www.nasdaq.com/symbol/oxlc",
"OXLCM","Oxford Lane Capital Corp.","25.3875","$69.29M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/oxlcm",
"OXLCO","Oxford Lane Capital Corp.","25.5","$92.21M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/oxlco",
"OXSQ","Oxford Square Capital Corp.","6.54","$311.64M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/oxsq",
"OXSQL","Oxford Square Capital Corp.","25.51","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/oxsql",
"OXSQZ","Oxford Square Capital Corp.","25.1738","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/oxsqz",
