"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"HSY","Hershey Company (The)","137.64","$28.74B","n/a","Consumer Non-Durables","Specialty Foods","https://www.nasdaq.com/symbol/hsy",
"HTZ","Hertz Global Holdings, Inc","18.67","$1.57B","2016","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/htz",
"HSKA","Heska Corporation","83.69","$648.65M","1997","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/hska",
"HES","Hess Corporation","61.32","$18.61B","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/hes",
"HESM","Hess Midstream Partners LP","19.07","$1.04B","2017","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hesm",
"HPE","Hewlett Packard Enterprise Company","15","$20.09B","2015","Technology","Computer Manufacturing","https://www.nasdaq.com/symbol/hpe",
"HXL","Hexcel Corporation","78.47","$6.66B","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/hxl",
"HX","Hexindai Inc.","2.25","$110.71M","2017","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/hx",
"HEXO","HEXO Corp.","5.83","$1.5B","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/hexo",
"HFFG","HF Foods Group Inc.","19.77","$438.25M","2017","Consumer Non-Durables","Food Distributors","https://www.nasdaq.com/symbol/hffg",
"HF","HFF, Inc.","45.65","$1.82B","2007","Consumer Services","Real Estate","https://www.nasdaq.com/symbol/hf",
"HIBB","Hibbett Sports, Inc.","19.33","$355.38M","1996","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/hibb",
"HCR","Hi-Crush Inc.","2.98","$301.3M","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://www.nasdaq.com/symbol/hcr",
"PCF","High Income Securities Fund","8.23","$106.42M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/pcf",
"HGLB","Highland Global Allocation Fund","11.03","$256.84M","2019","n/a","n/a","https://www.nasdaq.com/symbol/hglb",
"HFRO","Highland Income Fund","13.5","$970.67M","2017","n/a","n/a","https://www.nasdaq.com/symbol/hfro",
"SNLN","Highland/iBoxx Senior Loan ETF","17.58","$258.39M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/snln",
"HPR","HighPoint Resources Corporation","1.8","$383.55M","2018","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/hpr",
"HPJ","Highpower International Inc","3","$46.7M","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/hpj",
"HIHO","Highway Holdings Limited","2.858","$10.87M","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/hiho",
"HIW","Highwoods Properties, Inc.","44.16","$4.58B","1994","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hiw",
"HIL","Hill International, Inc.","2.8","$155.85M","2018","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/hil",
"HI","Hillenbrand Inc","39.11","$2.45B","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/hi",
"HLM^","Hillman Group Capital Trust","33.3191","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hlm^",
"HRC","Hill-Rom Holdings Inc","106.07","$7.08B","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/hrc",
"HTH","Hilltop Holdings Inc.","20.33","$1.91B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/hth",
"HGV","Hilton Grand Vacations Inc.","29.95","$2.72B","2016","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/hgv",
"HLT","Hilton Worldwide Holdings Inc.","96.87","$28.2B","2016","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/hlt",
"HIMX","Himax Technologies, Inc.","3.37","$580.13M","2006","Technology","Semiconductors","https://www.nasdaq.com/symbol/himx",
"HIFS","Hingham Institution for Savings","186.05","$396.8M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hifs",
"HSGX","Histogenics Corporation","0.196","$18.54M","2014","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/hsgx",
"HCCH","HL Acquisitions Corp.","10","$69.63M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/hcch",
"HCCHR","HL Acquisitions Corp.","0.33","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/hcchr",
"HCCHU","HL Acquisitions Corp.","10.54","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/hcchu",
"HCCHW","HL Acquisitions Corp.","0.2699","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/hcchw",
"HMG","HMG/Courtland Properties, Inc.","13.17","$13.35M","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/hmg",
"HMNF","HMN Financial, Inc.","20.75","$100.51M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/hmnf",
"HMSY","HMS Holdings Corp","32.57","$2.84B","1992","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/hmsy",
"HNI","HNI Corporation","34.9","$1.51B","n/a","Consumer Durables","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/hni",
"HMLP","Hoegh LNG Partners LP","17.3","$346.8M","2014","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/hmlp",
"HMLP^A","Hoegh LNG Partners LP","25.8","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/hmlp^a",
"HEP","Holly Energy Partners, L.P.","27.34","$2.88B","2004","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/hep",
"HFC","HollyFrontier Corporation","43.65","$7.45B","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/hfc",
