"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"KRNY","Kearny Financial","13.25","$1.2B","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/krny",
"K","Kellogg Company","55.19","$18.79B","n/a","Consumer Non-Durables","Packaged Foods","https://www.nasdaq.com/symbol/k",
"KELYA","Kelly Services, Inc.","25.58","$999.38M","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/kelya",
"KELYB","Kelly Services, Inc.","23.4","$914.21M","n/a","Technology","Professional Services","https://www.nasdaq.com/symbol/kelyb",
"KIQ","Kelso Technologies Inc","1.43","$67.1M","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/kiq",
"KEM","Kemet Corporation","18.15","$1.05B","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/kem",
"KMPA","Kemper Corporation","25.18","n/a","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/kmpa",
"KMPR","Kemper Corporation","89.58","$5.96B","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/kmpr",
"KMPH","KemPharm, Inc.","1.77","$50.48M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kmph",
"KMT","Kennametal Inc.","34.28","$2.82B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kmt",
"KW","Kennedy-Wilson Holdings Inc.","21.08","$3B","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/kw",
"KEN","Kenon Holdings Ltd.","20.45","$1.1B","2015","Public Utilities","Electric Utilities: Central","https://www.nasdaq.com/symbol/ken",
"KFFB","Kentucky First Federal Bancorp","7.65","$64.06M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/kffb",
"KDP","Keurig Dr Pepper Inc.","30.91","$43.48B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://www.nasdaq.com/symbol/kdp",
"KEQU","Kewaunee Scientific Corporation","18.1047","$49.73M","n/a","Capital Goods","Medical Specialities","https://www.nasdaq.com/symbol/kequ",
"KEG","Key Energy Services, Inc.","1.97","$40.18M","2016","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/keg",
"KTCC","Key Tronic Corporation","5.02","$54.01M","1983","Technology","Computer peripheral equipment","https://www.nasdaq.com/symbol/ktcc",
"KEY","KeyCorp","16.88","$17.02B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/key",
"KEY^I","KeyCorp","28.84","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/key^i",
"KEY^J","KeyCorp","25.8813","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/key^j",
"KEY^K","KeyCorp","25.83","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/key^k",
"KEYS","Keysight Technologies Inc.","88.4","$16.63B","2014","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/keys",
"KZR","Kezar Life Sciences, Inc.","8.14","$155.63M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/kzr",
"KFRC","Kforce, Inc.","36.82","$935.98M","1995","Technology","Professional Services","https://www.nasdaq.com/symbol/kfrc",
"KRC","Kilroy Realty Corporation","78.36","$7.91B","1997","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/krc",
"KE","Kimball Electronics, Inc.","15.06","$382.81M","n/a","Technology","Electrical Products","https://www.nasdaq.com/symbol/ke",
"KBAL","Kimball International, Inc.","17.12","$628.68M","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/kbal",
