"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"GRSH","Gores Holdings III, Inc.","10.04","$502M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/grsh",
"GRSHU","Gores Holdings III, Inc.","10.47","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/grshu",
"GRSHW","Gores Holdings III, Inc.","1.4","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/grshw",
"GMHI","Gores Metropoulos, Inc.","10","$500M","2019","Finance","Business Services","https://www.nasdaq.com/symbol/gmhi",
"GMHIU","Gores Metropoulos, Inc.","10.45","n/a","2019","Finance","Business Services","https://www.nasdaq.com/symbol/gmhiu",
"GMHIW","Gores Metropoulos, Inc.","1.3","$8.67M","2019","Finance","Business Services","https://www.nasdaq.com/symbol/gmhiw",
"GRC","Gorman-Rupp Company (The)","30.53","$797.58M","n/a","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/grc",
"GOSS","Gossamer Bio, Inc.","22.32","$1.47B","2019","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/goss",
"GPX","GP Strategies Corporation","14.9","$249.16M","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/gpx",
"GGG","Graco Inc.","49.99","$8.32B","n/a","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/ggg",
"GRAF","Graf Industrial Corp.","9.96","$303.49M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/graf",
"GRAF.U","Graf Industrial Corp.","n/a","n/a","2018","n/a","n/a","https://www.nasdaq.com/symbol/graf.u",
"GRAF.WS","Graf Industrial Corp.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/graf.ws",
"EAF","GrafTech International Ltd.","11.39","$3.31B","2018","Energy","Industrial Machinery/Components","https://www.nasdaq.com/symbol/eaf",
"GHM","Graham Corporation","19.8","$194.89M","n/a","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ghm",
"GHC","Graham Holdings Company","710.26","$3.77B","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ghc",
"GTE","Gran Tierra Energy Inc.","1.7","$656.77M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/gte",
"GRAM","Grana y Montero S.A.A.","3.25","$566.75M","2018","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/gram",
"LOPE","Grand Canyon Education, Inc.","122.78","$5.92B","2008","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/lope",
"GVA","Granite Construction Incorporated","44.83","$2.1B","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/gva",
"GPMT","Granite Point Mortgage Trust Inc.","19.06","$1.02B","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/gpmt",
"GRP.U","Granite Real Estate Inc.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/grp.u",
"GPK","Graphic Packaging Holding Company","13.9","$4.1B","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/gpk",
"GRVY","GRAVITY Co., Ltd.","58.45","$406.16M","2005","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/grvy",
"GTN.A","Gray Television, Inc.","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gtn.a",
"GTN","Gray Television, Inc.","16.82","$1.59B","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/gtn",
"AJX","Great Ajax Corp.","13.22","$250.71M","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ajx",
"AJXA","Great Ajax Corp.","25.6877","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ajxa",
"GECC","Great Elm Capital Corp.","8.9","$89.59M","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gecc",
"GECCL","Great Elm Capital Corp.","25.32","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/geccl",
"GECCM","Great Elm Capital Corp.","25.25","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/geccm",
"GEC","Great Elm Capital Group, Inc. ","3.69","$93.49M","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/gec",
"GLDD","Great Lakes Dredge & Dock Corporation","10.49","$664.73M","n/a","Basic Industries","Military/Government/Technical","https://www.nasdaq.com/symbol/gldd",
"GPL","Great Panther Mining Limited","0.7399","$206.14M","n/a","Basic Industries","Precious Metals","https://www.nasdaq.com/symbol/gpl",
"GSBC","Great Southern Bancorp, Inc.","59.35","$841.03M","1989","Finance","Major Banks","https://www.nasdaq.com/symbol/gsbc",
"GWB","Great Western Bancorp, Inc.","33.99","$1.94B","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/gwb",
"GRBK","Green Brick Partners, Inc.","8.98","$455.07M","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/grbk",
"GDOT","Green Dot Corporation","47.44","$2.52B","2010","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gdot",
"GPP","Green Plains Partners LP","13.81","$319.53M","2015","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gpp",
"GPRE","Green Plains, Inc.","11.38","$470.98M","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/gpre",
"GBX","Greenbrier Companies, Inc. (The)","28.01","$907.7M","1994","Capital Goods","Railroads","https://www.nasdaq.com/symbol/gbx",
"GCBC","Greene County Bancorp, Inc.","29.71","$253.66M","n/a","Finance","Banks","https://www.nasdaq.com/symbol/gcbc",
"GHL","Greenhill & Co., Inc.","14.03","$295.46M","2004","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/ghl",
"GLAC","Greenland Acquisition Corporation","10.1833","$58.88M","2018","Finance","Business Services","https://www.nasdaq.com/symbol/glac",
"GLACR","Greenland Acquisition Corporation","0.43","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/glacr",
"GLACU","Greenland Acquisition Corporation","10.6","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/glacu",
"GLACW","Greenland Acquisition Corporation","0.1","n/a","2018","Finance","Business Services","https://www.nasdaq.com/symbol/glacw",
"GNLN","Greenlane Holdings, Inc.","11","$461.05M","2019","Capital Goods","Recreational Products/Toys","https://www.nasdaq.com/symbol/gnln",
"GLRE","Greenlight Reinsurance, Ltd.","8.72","$320.18M","2007","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/glre",
"GRNQ","Greenpro Capital Corp.","1.13","$61.84M","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/grnq",
"GSKY","GreenSky, Inc.","12.89","$2.34B","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/gsky",
"GHG","GreenTree Hospitality Group Ltd.","12.31","$1.25B","2018","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/ghg",
"GEF","Greif Bros. Corporation","33.22","$1.97B","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gef",
"GEF.B","Greif Bros. Corporation","n/a","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/gef.b",
"GSUM","Gridsum Holding Inc.","3.17","$97.74M","2016","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/gsum",
"GRIF","Griffin Industrial Realty, Inc.","38.27","$193.84M","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/grif",
"GFF","Griffon Corporation","16.69","$781.1M","n/a","Capital Goods","Building Products","https://www.nasdaq.com/symbol/gff",
"GRFS","Grifols, S.A.","19.67","$13.46B","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/grfs",
"GRIN","Grindrod Shipping Holdings Ltd.","4.8276","$92.03M","n/a","Transportation","Marine Transportation","https://www.nasdaq.com/symbol/grin",
"GRTS","Gritstone Oncology, Inc.","10.86","$387.91M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/grts",
"GPI","Group 1 Automotive, Inc.","78.2","$1.45B","1997","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/gpi",
"GRPN","Groupon, Inc.","3.5","$1.99B","2011","Technology","Advertising","https://www.nasdaq.com/symbol/grpn",
"GRUB","GrubHub Inc.","71.57","$6.53B","2014","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/grub",
