"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"WFC^N","Wells Fargo & Company","25","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^n",
"WFC^O","Wells Fargo & Company","25","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^o",
"WFC^P","Wells Fargo & Company","25.18","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^p",
"WFC^Q","Wells Fargo & Company","26.33","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^q",
"WFC^R","Wells Fargo & Company","28.69","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^r",
"WFC^T","Wells Fargo & Company","25.5","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^t",
"WFC^V","Wells Fargo & Company","26.12","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^v",
"WFC^W","Wells Fargo & Company","26.01","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^w",
"WFC^X","Wells Fargo & Company","25.27","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^x",
"WFC^Y","Wells Fargo & Company","25.7","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfc^y",
"WFE^A","Wells Fargo & Company","25.55","n/a","n/a","n/a","n/a","https://www.nasdaq.com/symbol/wfe^a",
"EOD","Wells Fargo Global Dividend Opportunity Fund","5.47","$245.82M","2007","n/a","n/a","https://www.nasdaq.com/symbol/eod",
"EAD","Wells Fargo Income Opportunities Fund","8.07","$543.57M","2003","n/a","n/a","https://www.nasdaq.com/symbol/ead",
"ERC","Wells Fargo Multi-Sector Income Fund","12.53","$394.09M","2003","n/a","n/a","https://www.nasdaq.com/symbol/erc",
"ERH","Wells Fargo Utilities and High Income Fund","12.87","$119.14M","2004","n/a","n/a","https://www.nasdaq.com/symbol/erh",
"WELL","Welltower Inc.","83.8","$33.93B","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/well",
"WEN","Wendy&#39;s Company (The)","19.52","$4.5B","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/wen",
"WERN","Werner Enterprises, Inc.","30.18","$2.11B","1986","Transportation","Trucking Freight/Courier Services","https://www.nasdaq.com/symbol/wern",
"WSBC","WesBanco, Inc.","36.5","$1.99B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wsbc",
"WAIR","Wesco Aircraft Holdings, Inc.","10.15","$1.01B","2011","Capital Goods","Wholesale Distributors","https://www.nasdaq.com/symbol/wair",
"WCC","WESCO International, Inc.","49.53","$2.22B","1999","Consumer Non-Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/wcc",
"WTBA","West Bancorporation","21.3","$348.42M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wtba",
"WST","West Pharmaceutical Services, Inc.","121.83","$8.95B","n/a","Basic Industries","Specialty Chemicals","https://www.nasdaq.com/symbol/wst",
